Query,Alien index (AI),AI > 30,HGT index (hU),hU >= 30,Evalue,Top species Evalue,Superkingdom
scaffold91-size293952-gene-1.19,-88.39390497844514,False,-127.5,False,4.8999999999999995e-64,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.2,-439.531388496626,False,-680.6,False,1.2999999999999988e-191,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.20,-35.28071373964008,False,-1111.6000000000001,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.21,-199.5364457301177,False,-334.7,False,2.2e-87,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.22,-422.9336007256416,False,-610.2,False,8.399999999999992e-197,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.23,-172.35740973793222,False,-294.7,False,1.3999999999999993e-75,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.26,-33.65841767226257,False,-48.60000000000002,False,4.0999999999999987e-84,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.27,-388.0282180914721,False,-644.4,False,3.399999999999996e-226,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.29,-17.034386382832476,False,-69.3,False,4e-08,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.3,-126.7040555183906,False,-228.0,False,9.4e-56,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold91-size293952-gene-1.5,-283.58903011965845,False,-454.5,False,6.9e-124,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.6,0.0,False,-590.0999999999999,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold91-size293952-gene-1.7,46.99331039973936,True,112.8,True,3.9e-21,Alphaproteobacteria bacterium,cellular organisms;Bacteria;Calditrichaeota;unclassified Calditrichaeota
scaffold92-size267288-gene-0.22,-66.1871810319252,False,-139.4,False,1.8000000000000002e-29,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold92-size267288-gene-0.25,-2.162823150618891,False,-3.1000000000000227,False,2.2999999999999984e-87,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.26,-226.26952525284028,False,-371.7,False,5.399999999999999e-99,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.27,-57.382305768057186,False,-127.9,False,1.2e-25,Lepisosteus oculatus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Holostei;Semionotiformes;Lepisosteidae;Lepisosteus
scaffold92-size267288-gene-0.29,-153.68541456569895,False,-267.3,False,1.7999999999999993e-67,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.30,-12.186270018233994,False,-63.5,False,5.1e-06,Ceratina calcarata,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Holometabola;Hymenoptera;Apocrita;Aculeata;Apoidea;Apidae;Xylocopinae;Ceratinini;Ceratina;Zadontomerus
scaffold92-size267288-gene-0.32,-66.24433944576515,False,-140.6,False,1.7e-29,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.33,-460.51701859880916,False,-966.5,False,1.1999999999999989e-277,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.34,-256.5545293486008,False,-415.2,False,3.799999999999998e-112,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.35,-460.51701859880916,False,-1041.6,False,2.0999999999999974e-300,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.36,0.0,False,-934.1000000000001,False,0.0,Bremia lactucae,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.37,-126.82828239430637,False,-183.0,False,4.3999999999999974e-183,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.38,-130.30807005056175,False,-188.00000000000003,False,1.0999999999999995e-77,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.39,-36.371357858658996,False,-97.4,False,1.6e-16,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold92-size267288-gene-0.40,-52.48945350961731,False,-119.0,False,1.6000000000000002e-23,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.41,-409.454681444832,False,-636.7,False,1.499999999999999e-178,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-0.43,-21.138781280908077,False,-75.9,False,6.6e-10,Heliocybe sulcata,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Gloeophyllales;Gloeophyllales incertae sedis;Heliocybe
scaffold92-size267288-gene-1.10,-23.7189981105004,False,-34.30000000000001,False,1.0999999999999999e-25,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.11,0.0,False,0.0,False,1.6000000000000002e-10,Cyanidioschyzon merolae strain 10D,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Cyanidioschyzon;Cyanidioschyzon merolae
scaffold92-size267288-gene-1.12,-368.6880517247491,False,-577.0,False,7.599999999999994e-161,Grateloupia chiangii,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Halymeniales;Halymeniaceae;Grateloupia
scaffold92-size267288-gene-1.15,-10.26016249647486,False,-59.7,False,3.5e-05,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.16,-43.10726288071447,False,-107.8,False,1.9e-19,Rhizophagus irregularis DAOM 197198w,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus irregularis
scaffold92-size267288-gene-1.17,-52.599801566786184,False,-75.9,False,9.599999999999997e-79,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.18,-20.53221060018369,False,-29.599999999999994,False,2.2999999999999996e-54,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.7,-128.0284744757924,False,-228.4,False,2.5e-56,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.8,-228.89753274626898,False,-374.8,False,3.899999999999997e-100,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold92-size267288-gene-1.9,-83.05558227728342,False,-163.3,False,8.499999999999999e-37,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.14,276.77224661888204,True,445.3,True,6.3e-121,candidate division KSB1 bacterium,cellular organisms;Bacteria;Bacteria incertae sedis;Bacteria candidate phyla;candidate division KSB1;unclassified candidate division KSB1
scaffold93-size188706-gene-0.15,-460.51701859880916,False,-922.5,False,5.199999999999995e-264,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.16,-12.206072645530174,False,-63.5,False,5e-06,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.18,-157.9228599715617,False,-271.6,False,2.599999999999999e-69,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.19,-171.81841323719954,False,-292.7,False,2.399999999999998e-75,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.22,264.6149641375213,True,427.9,True,1.1999999999999992e-115,Bacillus sp. CGMCC 1.16541,cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus
scaffold93-size188706-gene-0.25,-308.54640246120215,False,-622.4000000000001,False,4.099999999999995e-254,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.27,-86.2305449150617,False,-124.4,False,2.7e-65,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.29,-20.540944280152456,False,-74.3,False,1.2e-09,Thrips palmi,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Paraneoptera;Thysanoptera;Terebrantia;Thripoidea;Thripidae;Thripinae;Thrips
scaffold93-size188706-gene-0.31,-35.84810971489445,False,-97.8,False,2.7e-16,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.32,9.864266839382847,False,58.2,True,5.2e-05,Aquabacter cavernae,cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;unclassified Rhizobiales
scaffold93-size188706-gene-0.34,-460.51701859880916,False,-1107.0,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.35,-15.5303089860562,False,-67.8,False,1.8e-07,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold93-size188706-gene-0.36,-13.943343929474159,False,-65.5,False,8.8e-07,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold93-size188706-gene-0.37,-118.32343786198011,False,-216.5,False,4.1e-52,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.40,-119.47206057122288,False,-216.9,False,1.2999999999999998e-52,Alligator sinensis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Crocodylia;Alligatoridae;Alligatorinae;Alligator
scaffold93-size188706-gene-0.41,-460.51701859880916,False,-902.1,False,2.199999999999998e-258,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.42,-460.51701859880916,False,-759.2,False,2.4999999999999977e-215,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.43,-79.42732744498592,False,-158.3,False,3.2e-35,Griffithsia japonica,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiales;Ceramiaceae;Griffithsia
scaffold93-size188706-gene-0.44,-241.994578315689,False,-394.4,False,7.999999999999998e-106,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.45,-260.9471380926052,False,-421.8,False,4.699999999999998e-114,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.47,-26.637769342918265,False,-84.3,False,2.7e-12,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.50,-364.23922760915167,False,-571.2,False,6.499999999999996e-159,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.52,-17.289278632461265,False,-69.7,False,3.1e-08,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.54,-344.3230532121144,False,-543.5,False,2.899999999999998e-150,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold93-size188706-gene-0.55,-97.0510642146967,False,-184.5,False,7.0999999999999995e-43,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.30,-87.58718101979024,False,-126.29999999999998,False,4.2999999999999993e-47,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.31,-53.03202783169789,False,-119.8,False,9.3e-24,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.32,-152.18192523127422,False,-219.5,False,3.3999999999999985e-111,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.35,-101.1945555744729,False,-145.99999999999997,False,8.899999999999997e-84,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.36,-76.12840891244417,False,-109.80000000000001,False,1.2999999999999997e-54,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.37,-196.8283955290155,False,-328.9,False,3.3e-86,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.38,-114.136002876692,False,-209.9,False,2.7e-50,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.41,-260.0097939515332,False,-420.6,False,1.1999999999999995e-113,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.42,-228.59080247884648,False,-376.7,False,5.299999999999996e-100,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.43,-10.133061994180629,False,-14.599999999999994,False,3.1e-23,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.44,-57.935691006241974,False,-127.5,False,6.900000000000001e-26,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.45,-57.03399907378897,False,-127.5,False,1.7000000000000002e-25,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.46,-27.448699559134592,False,-85.1,False,1.2e-12,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold94-size170903-gene-0.47,-25.328436022934504,False,-36.60000000000001,False,1.1999999999999998e-27,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold94-size170903-gene-0.49,-174.63979212360874,False,-333.20000000000005,False,3.4999999999999973e-225,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.50,-367.67167753431795,False,-575.9,False,2.099999999999999e-160,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.51,-85.72627669184186,False,-123.6,False,9.999999999999996e-99,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold94-size170903-gene-0.53,-250.6806700435671,False,-974.5000000000001,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.54,-67.10347176379936,False,-142.1,False,7.2e-30,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.55,-44.3304725414587,False,-63.89999999999999,False,5.2e-32,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold94-size170903-gene-0.57,-321.7741263542643,False,-510.4,False,1.799999999999999e-140,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
